sigungu_cd,bjdong_cd,bun,ji,total_exclusive_area,unit_count
11215,10500,0761,0000,19806.28,262
11215,10500,0762,0000,25802.433,353
11215,10500,0767,0004,5137.76,113
11215,10500,0779,0000,17904.22,535
11215,10500,0779,0008,11407.59,128
11215,10500,0779,0011,7621.04,123
11215,10500,0783,0001,46747.28,648
11215,10500,0784,0001,24270.66,331
11215,10500,0786,0000,13466.16,178
11215,10500,0787,0000,30609.85,391
11215,10500,0788,0000,19235.24,252
11215,10500,0789,0000,22805.75,257
11215,10500,0790,0000,10379.17,119
11215,10500,0792,0000,22911.89,250
11215,10500,0793,0000,16553.15,217
11215,10500,0829,0000,17565.16,248
11215,10500,0831,0001,10570.2,143
11215,10500,0853,0000,12954.72,116
11215,10500,0854,0000,30293.28,255
11215,10500,0855,0000,30893.04,314
11215,10500,0856,0000,30818.61,292
11215,10500,0859,0000,29767.58,422
11215,10500,0861,0000,21693.2699,560
11215,10500,0862,0000,9162.674,181
11215,10500,0864,0000,13788.1685,498
11215,10500,0870,0000,217048.16,1455
11215,10500,0872,0000,9399.07,304
11215,10700,0007,0003,14246.46,408
11215,10700,0017,0016,2616.35,104
11215,10700,0018,0009,3999.175,176
11215,10700,0018,0012,3935.8969,137
11215,10700,0021,0002,6771.6,106
11215,10700,0021,0020,8635.217,465
11215,10700,0021,0022,2862.26,138
11215,10700,0021,0023,2595.82,114
11215,10700,0023,0005,3769.91,182
11215,10700,0110,0037,9444.35,193
11215,10700,0111,0012,10006.2376,537
11215,10700,0111,0102,5107.16,235
11215,10700,0113,0001,8284.56,364
11215,10700,0116,0002,5127.023,231
11215,10700,0174,0000,9001.9693,420
11215,10700,0193,0000,5772.22,291
11215,10700,0234,0000,18941.54,276
11215,10700,0527,0000,11208.24,346
11215,10700,0530,0000,2189.62,149
11215,10900,0099,0000,27338.88,376
11215,10900,0360,0020,12140.31,138
11215,10900,0473,0001,4610.94,236
11215,10900,0473,0021,3677.74,190
11215,10900,0503,0000,15949.74,169
11215,10900,0504,0000,3455.76,124
11230,10100,0072,0008,2966.45,110
11230,10100,0096,0048,12509.124,276
11230,10100,0097,0008,16859.97,488
11230,10100,0098,0028,3673.19,173
11230,10100,0100,0002,4083.0648,226
11230,10100,0100,0022,4383.99,324
11230,10100,0100,0026,4748.27,266
11230,10100,0109,0008,4063.31,230
11230,10100,0117,0009,5570.24,291
11230,10200,0026,0014,18209.5596,446
11230,10200,0100,0001,7552.78,242
11230,10200,0100,0005,9746.92,420
11230,10200,0104,0003,22161.54,847
11230,10200,0112,0008,3544.6,191
11230,10200,0138,0041,16511.59,176
11230,10200,0144,0031,5592.84,194
11230,10200,0231,0005,2794.1,101
11230,10200,0236,0001,7272.187,190
11230,10200,0236,0004,8814.864,303
11230,10200,0255,0049,5417.82,303
11230,10200,0255,0058,5013.79,204
11230,10200,0255,0066,13866.29,164
11230,10200,0255,0070,3827.39,154
11230,10200,0255,0071,3393.99,179
11230,10200,0779,0000,55097.45,817
11230,10200,0787,0000,17561.4,974
11230,10200,0788,0000,14082.47,751
11230,10200,0790,0000,27116.52,514
11230,10200,0791,0000,31192.44,433
11230,10200,0792,0000,71611.84,844
11230,10200,0792,0001,8387.4,210
11230,10200,0794,0000,23664.6629,317
11230,10200,0795,0000,59711.89,839
11230,10200,0796,0000,72230.74,1084
11230,10200,0797,0000,27410.8102,466
11230,10200,0798,0000,112152.76,1369
11230,10300,0136,0003,8670.97,321
11230,10300,0153,0000,60974.9635,670
11230,10300,0252,0000,25135.98,306
11230,10300,0892,0066,21607.39,296
11230,10300,0892,0071,7753.148,731
11230,10300,1140,0005,6922.76,1379
11230,10300,1158,0050,4657.84,146
11230,10300,1212,0000,90219.36,1095
11230,10300,1212,0001,8517.6,260
11230,10300,1213,0000,2121.98,126
11230,10400,0006,0000,112172.47,1443
11230,10400,0010,0000,168735.592,2013
11230,10400,0010,0001,27788.96,848
11230,10400,0032,0004,11372.844,158
11230,10400,0097,0004,2639.32,152
11230,10400,0100,0001,2579.2,166
11230,10400,0127,0359,6869.8349,234
11230,10400,0155,0000,38886.45,480
11230,10400,0155,0001,4585.61,139
11230,10400,0295,0007,4187.8346,144
11230,10400,0295,0501,5295.3414,118
11230,10400,0597,0011,3975.42,197
11230,10400,0620,0004,3747.01,132
11230,10400,0620,0006,7729.15,335
11230,10400,0620,0015,11463.6877,397
11230,10400,0620,0047,191101.583,2317
11230,10400,0620,0056,10403.39,209
11230,10400,0620,0060,29356.17,362
11230,10400,0645,0002,30032.11,396
11230,10400,0645,0003,7042.2,220
11230,10400,0687,0000,30565.043,398
11230,10400,0688,0000,63491.05,719
11230,10400,0688,0001,5408.73,148
11230,10400,0690,0000,190438.27,2446
11230,10400,0695,0000,42141.4,597
11230,10500,0010,0000,66859.58,750
11230,10500,0010,0001,15630.84,492
11230,10500,0041,0000,36329.6,556
11230,10500,0042,0000,33600.36,626
11230,10500,0080,0000,110762.44,1601
11230,10500,0080,0002,9755.59,127
11230,10500,0111,0000,27791.6,331
11230,10500,0111,0001,3223.8,108
11230,10500,0268,0003,1667.69,103
11230,10500,0464,0001,16231.63,247
11230,10500,0488,0018,4029.246,245
11230,10500,0492,0004,12314.9,390
11230,10500,0493,0001,9083.5016,159
11230,10500,0493,0005,8182.65,143
11230,10500,0494,0001,5292.429,246
11230,10500,0494,0002,11941.46,124
11230,10500,0497,0009,4175.23,246
11230,10500,0497,0023,17405.63,765
11230,10500,0498,0005,6993.38,273
11230,10500,0498,0007,5935.01,191
11230,10500,0530,0004,6152.52,273
11230,10500,0530,0005,6430.09,107
11230,10500,0530,0006,17698.75,594
11230,10500,0530,0014,10437.75,194
11230,10500,0530,0015,6886.89,360
11230,10500,0530,0017,11022.05,427
11230,10500,0645,0008,17147.4,258
11230,10500,0808,0000,18725.91,228
11230,10500,0952,0000,5700.96,144
11230,10500,0952,0004,11449.67,276
11230,10500,0952,0006,9390.31,248
11230,10500,0961,0002,7628.09,155
11230,10500,0961,0009,10239.78,242
11230,10500,0989,0001,40002.38,521
11230,10500,0990,0000,63728.87,774
11230,10500,0990,0001,10208.3,310
11230,10500,0994,0000,13566.24,162
11230,10500,0997,0000,19628.4,231
11230,10500,0998,0000,40214.98,550
11230,10500,0999,0000,15860.29,318
11230,10500,1000,0000,38436.64,476
11230,10500,1001,0000,11069.14,141
11230,10500,1002,0000,56432.31,725
11230,10500,1003,0000,210450.13,2680
11230,10500,1008,0000,7192.5994,102
11230,10500,1009,0000,50956.59,783
11230,10500,1013,0000,73177.88,1009
11230,10500,1014,0000,48267.07,808
11230,10600,0094,0027,7822.63,123
11230,10600,0095,0001,44517.78,468
11230,10600,0327,0000,8945.67,107
11230,10600,0329,0002,69895.131,890
11230,10600,0329,0003,149416.81,1850
11230,10600,0335,0006,3626.15,107
11230,10600,0336,0000,198283.84,2282
11230,10600,0337,0005,7070.1,240
11230,10600,0342,0008,3758.53,140
11230,10600,0345,0007,7410.3,255
11230,10600,0346,0001,6104.22,104
11230,10600,0354,0002,48629.444,581
11230,10600,0364,0001,12703.2881,182
11230,10600,0364,0003,8561.561,209
11230,10600,0364,0005,2546.97,102
11230,10600,0365,0004,16068.54,283
11230,10600,0365,0009,4741.941,198
11230,10600,0366,0007,26219.8538,454
11230,10600,0371,0001,39521.91,540
11230,10600,0372,0005,4201.97,200
11230,10600,0373,0001,5295.95,298
11230,10600,0373,0003,13333.054,618
11230,10600,0373,0004,4651.04,157
11230,10600,0374,0001,23049.48,633
11230,10600,0381,0001,7121.12,196
11230,10600,0381,0003,7694.83,112
11230,10600,0415,0008,3585.15,115
11230,10600,0415,0010,4336.98,116
11230,10600,0416,0001,3316.3,146
11230,10600,0431,0005,3077.69,124
11230,10600,0465,0004,7112.3453,302
11230,10600,0466,0005,1979.5533,148
11230,10600,0555,0001,26104.96,323
11230,10600,0563,0000,9008.94,106
11230,10600,0567,0000,8490.54,101
11230,10600,0569,0000,16618.66,193
11230,10600,0571,0000,11335.11,137
11230,10600,0573,0000,10338.65,123
11230,10600,0575,0000,10413.56,124
11230,10600,0580,0000,20207.29,186
11230,10600,0581,0000,8994.529,116
11230,10600,0585,0000,4158.69,103
11230,10600,0587,0000,37702.8045,480
11230,10700,0059,0000,20093.4,610
11230,10700,0060,0000,86961.35,1042
11230,10700,0212,0000,32020.428,390
11230,10700,0213,0000,4980.75,150
11230,10700,0234,0002,24387.0,254
11230,10700,0235,0001,55651.07,423
11230,10700,0235,0004,17240.73,262
11230,10700,0235,0006,30391.6575,1130
11230,10700,0235,0011,72935.97,666
11230,10700,0738,0000,15372.48,663
11230,10700,0774,0000,8102.73,551
11230,10800,0065,0000,58279.71,755
11230,10800,0065,0039,3986.41,142
11230,10800,0067,0003,5121.57,123
11230,10800,0346,0018,10513.749,326
11230,10800,0351,0000,18103.16,208
11230,10900,0049,0005,13539.98,162
11230,10900,0052,0000,30726.3,389
11230,10900,0057,0000,156230.82,2024
11230,10900,0078,0000,20784.1,273
11230,10900,0106,0000,26593.555,355
11230,10900,0109,0000,22649.26,249
11230,10900,0115,0000,21200.96,286
11230,10900,0117,0000,19184.527,209
11230,10900,0183,0245,2488.41,132
11230,10900,0192,0001,2691.51,103
11230,10900,0246,0000,2825.12,163
11230,10900,0258,0000,4176.66,133
11230,10900,0266,0006,3399.13,197
11230,10900,0317,0011,1958.015,112
11230,10900,0319,0005,1944.16,134
11230,10900,0319,0039,3071.87,133
11230,10900,0322,0002,3963.5,223
11230,10900,0330,0000,6481.6,172
11230,10900,0336,0032,3481.0,200
11230,10900,0363,0000,12692.55,156
11230,10900,0365,0000,19716.628,216
11230,10900,0366,0000,37197.261,462
11230,10900,0367,0000,24608.38,297
11230,10900,0368,0000,33449.03,456
11230,10900,0372,0000,62748.22,914
11230,10900,0375,0000,20429.29,305
11230,10900,0376,0000,2994.0,200
11230,10900,0377,0000,9804.846,496
11230,10900,0380,0000,16857.3486,615
11230,10900,0381,0000,7262.4142,354
11230,11000,0045,0000,44457.49,499
11230,11000,0054,0000,50346.67,621
11230,11000,0054,0001,6070.52,188
11230,11000,0064,0000,109492.143,1378
11230,11000,0064,0001,7438.2,245
11230,11000,0073,0000,29162.07,372
11230,11000,0084,0000,25695.38,314
11230,11000,0225,0000,114463.234,1378
11230,11000,0225,0001,5450.453,181
11230,11000,0288,0007,2017.52,134
11230,11000,0292,0010,16739.693,155
11230,11000,0311,0000,52476.75,648
11230,11000,0327,0007,2788.98,144
11230,11000,0341,0015,2751.81,147
11230,11000,0341,0041,2463.22,129
11230,11000,0425,0000,40940.663,379
11230,11000,0428,0000,13598.49,173
11260,10100,0010,0002,5432.67,117
11260,10100,0103,0006,4037.99,142
11260,10100,0160,0001,3694.76,139
11260,10100,0193,0001,72324.96,1400
11260,10100,0472,0008,7920.7686,202
11260,10100,0494,0000,38236.56,462
11260,10100,0538,0000,3974.65,231
11260,10100,0581,0000,22119.3997,256
11260,10100,0715,0000,44154.1,583
11260,10100,1073,0000,12981.24,174
11260,10100,1077,0001,31384.47,602
11260,10100,1382,0000,30186.86,925
11260,10100,1499,0000,15061.33,182
11260,10100,1500,0000,8855.48,130
11260,10100,1502,0000,53217.73,682
11260,10100,1505,0000,13793.362,178
11260,10100,1510,0000,19668.28,186
11260,10100,1511,0000,14940.77,186
11260,10100,1513,0000,15613.93,191
11260,10100,1514,0000,8749.44,132
11260,10100,1515,0000,13321.29,171
11260,10100,1516,0000,17748.84,218
11260,10100,1518,0000,8169.64,114
11260,10100,1519,0000,20034.54,272
11260,10100,1521,0000,8570.43,123
11260,10100,1522,0000,25894.61,315
11260,10100,1522,0001,20617.1,268
11260,10100,1525,0000,13684.741,165
11260,10100,1527,0000,13534.1084,171
11260,10100,1528,0000,14947.9727,178
11260,10100,1529,0000,29344.501,389
11260,10100,1531,0000,15759.045,199
11260,10100,1535,0000,3845.0,149
11260,10100,1537,0000,22220.1475,265
11260,10100,1541,0000,4319.11,251
11260,10100,1543,0000,35627.672,510
11260,10100,1544,0000,33410.6188,463
11260,10100,1545,0000,122988.374,1542
11260,10100,1548,0000,18904.7614,251
11260,10100,1549,0000,18653.67,244
11260,10100,1550,0000,4940.09,131
11260,10100,1551,0000,4853.37,131
11260,10200,0001,0000,35288.58,429
11260,10200,0063,0000,62474.85,761
11260,10200,0081,0005,54229.442,804
11260,10200,0089,0000,4808.1947,155
11260,10200,0089,0027,3313.76,142
11260,10200,0090,0003,5624.55,263
11260,10200,0091,0004,15261.74,285
11260,10200,0101,0019,3569.47,129
11260,10200,0102,0057,4354.984,147
11260,10200,0113,0000,2168.91,109
11260,10200,0113,0001,2761.46,124
11260,10200,0115,0061,4102.6,133
11260,10200,0118,0008,8084.3881,310
11260,10200,0128,0034,7226.74,176
11260,10200,0137,0015,4702.5,133
11260,10200,0481,0000,27964.2,1026
11260,10200,0484,0000,61289.28,886
11260,10200,0495,0000,27893.29,390
11260,10200,0496,0000,30232.2846,385
11260,10200,0497,0000,40317.6983,503
11260,10200,0499,0000,39751.5087,477
11260,10200,0500,0000,93557.83,824
11260,10200,0501,0000,47096.75,277
11260,10200,0503,0000,24035.2675,808
11260,10200,0504,0000,9658.33,368
11260,10300,0001,0001,5647.68,132
11260,10300,0018,0002,2697.3,114
11260,10300,0019,0000,13360.91,187
11260,10300,0195,0002,8044.44,101
11260,10300,0208,0004,5267.17,262
11260,10300,0208,0016,2846.34,142
11260,10300,0208,0033,11859.17,155
11260,10300,0307,0001,6425.98,295
11260,10300,0314,0001,12348.662,234
11260,10300,0438,0000,7713.23,129
11260,10300,0450,0000,110640.58,1631
11260,10300,0453,0000,9187.7,109
11260,10300,0454,0000,10454.73,118
11260,10400,0013,0000,54030.67,1108
11260,10400,0020,0000,146135.88,1276
11260,10400,0164,0004,21979.52,222
11260,10400,0167,0000,17617.49,221
11260,10400,0169,0010,7846.45,167
11260,10400,0169,0011,10399.5,103
11260,10400,0169,0012,6119.7,304
11260,10400,0170,0001,43078.64,347
11260,10400,0171,0004,9265.1581,128
11260,10400,0176,0039,7088.8169,257
11260,10400,0188,0001,9381.42,202
11260,10400,0245,0064,2617.69,102
11260,10400,0250,0017,8429.56,269
11260,10400,0378,0000,18055.14,228
11260,10400,0379,0000,14867.3,197
11260,10400,0381,0000,23120.41,296
11260,10400,0382,0000,12690.532,177
11260,10400,0383,0000,11771.73,161
11260,10400,0384,0000,19820.29,248
11260,10400,0385,0000,55126.9333,613
11260,10400,0386,0000,17410.74,193
11260,10400,0387,0000,48868.7772,602
11260,10400,0388,0000,13696.1,164
11260,10400,0392,0000,11753.31,141
11260,10400,0396,0000,55884.34,734
11260,10500,0178,0001,6176.88,174
11260,10500,0226,0000,16183.65,257
11260,10500,0479,0000,19551.83,281
11260,10500,0490,0008,4984.82,153
11260,10500,0495,0000,22312.79,307
11260,10500,0506,0008,2387.21,135
11260,10500,0508,0002,7358.696,369
11260,10500,0508,0033,2342.18,102
11260,10500,0530,0003,7022.93,432
11260,10500,0564,0005,16542.1673,271
11260,10500,0572,0000,6468.15,106
11260,10500,0573,0000,14389.36,204
11260,10500,0575,0000,7896.0582,105
11260,10500,0577,0000,14279.74,191
11260,10500,0578,0000,16086.67,174
11260,10500,0580,0000,47781.12,575
11260,10500,0580,0001,10097.5,128
11260,10500,0583,0000,33140.94,390
11260,10500,0584,0000,133933.8107,1755
11260,10500,0598,0000,19203.6523,233
11260,10500,0608,0000,33390.36,1228
11260,10500,0610,0000,41520.724,495
11260,10500,0620,0000,21845.25,407
11260,10500,0621,0000,26211.8101,337
11260,10600,0000,0000,41560.15,503
11260,10600,0315,0001,5992.37,228
11260,10600,0317,0000,101947.236,1347
11260,10600,0397,0000,84745.25,1083
11260,10600,0437,0000,22971.248,301
11260,10600,0479,0000,62074.08,804
11260,10600,0487,0000,18449.03,305
11260,10600,0591,0000,37032.92,478
11260,10600,0618,0000,72230.95,833
11260,10600,0640,0000,11513.81,230
11260,10600,0644,0000,3587.94,114
11260,10600,0646,0000,10483.07,230
11260,10600,0648,0000,13711.34,332
11260,10600,0650,0000,82236.25,1654
11260,10600,0654,0000,92285.02,841
11260,10600,0656,0000,56825.88,789
11260,10600,0657,0000,69773.41,1695
11260,10600,0660,0000,46126.1,1469
11260,10600,0661,0000,42285.16,853
11260,10600,0666,0000,16200.9,282
11260,10600,0783,0000,76912.66,947
11260,10600,0785,0000,28005.75,397
11260,10600,0786,0000,11462.89,173
11260,10600,0787,0000,17684.13,251
11260,10600,0795,0000,43821.69,559
11260,10600,0796,0000,12016.26,158
11260,10600,0797,0000,20761.99,252
11260,10600,0801,0000,22060.61,260
11260,10600,0802,0000,13740.04,160
11260,10600,0803,0000,10446.23,133
11260,10600,0804,0000,17650.52,214
11260,10600,0816,0000,94440.32,1422
11260,10600,0817,0000,134058.78,1919
11260,10600,0821,0002,52021.21,558
11260,10600,0831,0000,7918.95,289
11260,10600,0835,0000,9747.0438,314
11260,10600,0838,0000,5086.582,101
11290,10100,0352,0000,9725.779,164
11290,10300,0001,0000,41397.18,696
11290,10300,0015,0001,114950.53,1346
11290,10300,0015,0002,25518.3,746
11290,10300,0524,0000,74071.0,708
11290,10300,0603,0000,28746.489,339
11290,10300,0609,0001,431810.17,4862
11290,10300,0624,0000,5242.27,162
11290,10300,0628,0000,3431.7,114
11290,10300,0630,0000,12155.34,152
11290,10300,0631,0000,41890.12,517
11290,10300,0632,0000,41948.232,479
11290,10300,0632,0001,9959.07,309
11290,10300,0633,0000,48774.794,548
11290,10300,0636,0000,84810.11,1109
11290,10300,0639,0000,16817.841,212
11290,10300,0642,0000,21844.13,203
11290,10300,0643,0000,34301.02,490
11290,10300,0644,0000,46924.3948,641
11290,10700,0075,0002,11315.7,156
11290,10700,0279,0000,27762.72,375
11290,10800,0015,0000,2646.177,115
11290,10800,0120,0000,25995.34,324
11290,10900,0003,0001,3789.95,175
11290,10900,0117,0002,5376.58,160
11290,11000,0023,0000,33555.53,409
11290,11000,0120,0000,15986.49,208
11290,11200,0420,0000,29637.83,377
11290,11200,0425,0000,74714.84,864
11290,11300,0115,0000,10150.3,285
11290,11300,0116,0000,39720.08,457
11290,11400,0073,0000,36144.51,457
11290,11600,0001,0002,8736.38,992
11290,11600,0084,0002,5133.93,180
11290,11600,0121,0006,11626.62,187
11290,11900,0295,0004,3177.0,144
11290,12100,0361,0000,41676.1742,528
11290,12300,0135,0000,28159.92,450
11290,12300,0136,0001,18736.51,359
11290,12300,0138,0000,14157.71,209
11290,12600,0116,0000,18017.467,186
11290,12800,0036,0002,19047.1,235
11290,12800,0458,0000,75008.85,1207
11290,13000,0228,0000,28069.6606,465
11290,13200,0002,0000,33819.65,431
11290,13200,0230,0000,33502.932,363
11290,13300,0087,0085,7407.9,130
11290,13300,0150,0027,2048.66,126
11290,13300,0210,0000,43626.35,542
11290,13300,0239,0000,164620.05,2044
11290,13300,0239,0005,10876.32,332
11290,13300,0406,0000,31979.87,403
11290,13300,0431,0070,5360.69,162
11290,13300,0435,0000,61179.6422,757
11290,13300,0494,0000,34741.98,448
11290,13300,0780,0000,15372.6,280
11290,13300,0809,0000,20366.88,269
11290,13300,1014,0000,31379.65,414
11290,13300,1015,0000,68318.25,889
11290,13300,1016,0000,15692.33,212
11290,13300,1017,0000,15250.31,199
11290,13300,1018,0000,41285.16,533
11290,13300,1019,0000,20946.9,271
11290,13300,1020,0000,68016.93,926
11290,13300,1021,0000,54498.59,811
11290,13300,1024,0000,12354.97,127
11290,13300,1025,0000,29630.66,367
11290,13300,1028,0000,58439.98,739
11290,13300,1030,0000,18789.858,222
11290,13300,1031,0000,41787.56,522
11290,13300,1032,0000,13718.8797,174
11290,13300,1033,0000,18617.85,221
11290,13300,1034,0000,24288.72,284
11290,13300,1035,0000,41856.61,527
11290,13300,1037,0000,26031.25,355
11290,13300,1054,0000,4110.24,167
11290,13300,1056,0000,7079.345,246
11290,13400,0535,0008,2857.12,150
11290,13400,0635,0168,19743.74,262
11290,13400,1276,0000,52785.665,873
11290,13400,1277,0000,7470.05,135
11290,13400,1278,0000,119419.96,1422
11290,13400,1278,0001,10464.9,300
11290,13400,1279,0000,92018.91,1144
11290,13400,1280,0000,144886.36,1634
11290,13400,1280,0001,32439.68,434
11290,13400,1280,0003,8632.02,282
11290,13400,1281,0000,132178.19,1605
11290,13400,1281,0001,8321.4,276
11290,13400,1282,0000,46661.86,590
11290,13400,1283,0000,80164.671,977
11290,13400,1284,0000,125002.25,1585
11290,13400,1284,0009,4078.8,120
11290,13400,1285,0000,39991.32,519
11290,13400,1286,0000,91733.7,1085
11290,13400,1286,0007,8053.76,242
11290,13400,1287,0001,31090.9348,433
11290,13400,1288,0000,154778.85,2433
11290,13400,1289,0000,140706.1868,2051
11290,13500,0003,0091,12498.45,218
11290,13500,0003,1342,10255.23,313
11290,13500,0034,0003,16930.9,249
11290,13500,0080,0000,94302.14,1168
11290,13500,0083,0003,10768.9143,326
11290,13500,0104,0001,117031.81,1418
11290,13500,0104,0005,12265.2,466
11290,13500,0125,0001,8569.87,171
11290,13500,0128,0000,23809.848,309
11290,13500,0130,0000,40221.85,513
11290,13500,0131,0000,63101.829,782
11290,13500,0131,0001,3154.944,104
11290,13500,0132,0000,19283.79,238
11290,13500,0133,0000,78267.83,971
11290,13500,0133,0001,8201.4,206
11290,13500,0134,0000,70992.57,837
11290,13500,0134,0001,6505.16,188
11290,13500,0135,0000,30047.46,405
11290,13600,0046,0073,51884.43,273
11290,13600,0064,0000,5260.36,134
11290,13600,0070,0004,6377.4,180
11290,13600,0088,0064,21480.3,261
11290,13600,0088,0222,8630.63,311
11290,13600,0088,0510,4498.08,196
11290,13600,0218,0000,15762.23,204
11290,13600,0219,0000,57479.73,796
